OBJECTID,Id da Instalação,Nome,Id Agente Principal,Agente Principal,Data Prevista,Data Prevista,Data Entrada,Data Entrada,x,y
920,RNBSL ,SUB BLOCO SUL                                      RN       ,SMP,Santa Mônica Energias Renováveis Ltda.                         ,9/29/2016,30/09/2016,8/12/2016,13/08/2016,-35.79793699999999,-5.294070999999974
921,RNSDM ,SUB SERRA DO MEL                                   RN       ,VC2,VENTOS DE VILA CEARÁ II SPE S.A                                ,11/29/2019,30/11/2019,2/7/2020,08/02/2020,-37.049532,-5.131424999999979
922,RRSEJC,SUB SE CLUSTER JACITARA                            RR       ,XX9,OXE PARTICIPACOES S.A.                                         ,12/30/2021,31/12/2021,4/3/2022,04/04/2022,-60.83181999999999,3.1308500000000095
923,BAUPR1,USI UTE PROSPERIDADE 1                             BA       ,IME,IMETAME ENERGIA LTDA                                           ,1/30/2018,31/01/2018,10/15/2018,16/10/2018,-38.207802990000005,-12.499785329999952
924,PICHP3,SUB CHAPADA III                                    PI       ,ONT,SIMÕES TRANSMISSORA DE ENERGIA ELÉTRICA S.A.                   ,12/29/2015,30/12/2015,1/15/2016,16/01/2016,-40.683492,-7.391286799999989
925,PICHP2,SUB CHAPADA II                                     PI       ,ONT,SIMÕES TRANSMISSORA DE ENERGIA ELÉTRICA S.A.                   ,8/30/2015,31/08/2015,6/15/2015,16/06/2015,-40.758264,-7.4764169999999694
926,RNSDM2,SUB SERRA DO MEL 2                                 RN       ,345,EOL POTIGUAR B31 SPE S.A.                                      ,12/26/2020,27/12/2020,4/19/2021,20/04/2021,-37.113856329999976,-5.27197179999996
927,PILV3 ,SUB LAGOA DOS VENTOS III                           PI       ,AQW,Enel Green Power Ventos de São Roque 01 SA                     ,7/31/2021,01/08/2021,9/30/2022,01/10/2022,-41.59515829999998,-8.87290889999997
928,RJPSD1,USI UTE PORSUD I                                   RJ       ,X65,DIFERENCIAL ENERGIA GERACAO DISTRIBUIDA S.A.                   ,4/30/2022,01/05/2022,9/29/2022,30/09/2022,-43.80257777999998,-20.94006944099999
929,RSUCAN,USI PCH CANASTRA                                   RS       ,CEE,CPFL TRANSMISSAO S.A.                                          ,,,3/31/1956,01/04/1956,-50.745799999999974,-29.293400000999952
930,BAUPR2,USI UTE PROSPERIDADE 2                             BA       ,IME,IMETAME ENERGIA LTDA                                           ,1/30/2023,31/01/2023,5/23/2023,24/05/2023,-38.20733610999997,-12.499613889999978
931,BATUC ,SUB TUCANO                                         BA       ,090,TUCANO F2 GERACAO DE ENERGIAS SPE S.A.                         ,11/25/2021,26/11/2021,7/8/2022,09/07/2022,-38.7912,-11.28589999999997
932,BAFLA ,SUB FOLHA LARGA                                    BA       ,VSJ,PARQUE EOLICO VENTOS DE SAO JANUARIO 01 S.A.                   ,1/30/2020,31/01/2020,5/13/2020,14/05/2020,-40.43820499999998,-10.35448699999995
933,BAFLS ,SUB FOLHA LARGA SUL                                BA       ,DT5,VENTOS DE SAO BENTO ENERGIAS RENOVAVEIS S.A                    ,1/30/2020,31/01/2020,5/13/2020,14/05/2020,-40.51716299999998,-10.45814999999999
934,RJPSD2,USI UTE PORSUD II                                  RJ       ,X65,DIFERENCIAL ENERGIA GERACAO DISTRIBUIDA S.A.                   ,4/30/2022,01/05/2022,10/24/2022,25/10/2022,-43.857008329999985,-22.926061941
935,MADLT ,SUB COLETORA DELTA 3                               MA       ,D3I,DELTA 3 I ENERGIA S.A.                                         ,5/30/2017,31/05/2017,7/6/2017,07/07/2017,-42.642607999999996,-2.637999999999977
936,RNRDV ,SUB RIO DO VENTO                                   RN       ,CVR,Casa dos Ventos Energias Renováveis SA                         ,4/13/2021,14/04/2021,6/18/2021,19/06/2021,-35.960819999999956,-5.890821999999957
937,BAQUN ,SUB QUINA                                          BA       ,986,Renova Energia SA                                              ,4/19/2022,20/04/2022,8/4/2022,05/08/2022,-42.67268999999999,-14.009271999999953
938,RNJDT ,SUB JANDAIRA III                                   RN       ,AFN,AF ENERGIA SA                                                  ,6/30/2022,01/07/2022,7/20/2023,21/07/2023,-36.0188632,-5.410814499999958
939,PIVDP2,SUB VDP2_VENTOS DO PIAUI II                        PI       ,DIC,VENTOS DE SANTO ALDERICO ENERGIAS RENOVÁVEIS S.A.              ,2/28/2022,01/03/2022,9/1/2022,02/09/2022,-40.67066999999997,-8.041972999999984
940,RJPLM ,SUB PALMARES                                       RJ       ,LGT,LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ,,,6/1/2000,02/06/2000,-43.653742799999975,-22.90520430099997
941,CEALX ,SUB ALEX                                           CE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,10/29/2020,30/10/2020,8/18/2021,19/08/2021,-37.96772099999998,-5.270943999999986
942,MGUTCS,USI THEODOMIRO CARNEIRO SANTIAGO                   MG       ,CG1,CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ,,,3/31/1982,01/04/1982,-47.99388799999997,-18.45194400099996
943,MGEMBO,SUB EMBORCACAO                                     MG       ,CG1,CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ,,,3/31/1982,01/04/1982,-47.99388799999997,-18.45194400099996
944,RNJER ,SUB JERUSALEM                                      RN       ,164,EDP RENOVÁVEIS BRASIL S/A                                      ,1/31/2022,01/02/2022,12/21/2022,22/12/2022,-36.12169789999996,-5.659692599999971
945,MTMTSR,SUB SORRISO II                                     MT       ,ENT,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE        ,11/29/2021,30/11/2021,8/21/2022,22/08/2022,-55.649257999999975,-12.433872999999949
946,SPBRCE,SUB BRACELL                                        SP       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,10/29/2021,30/10/2021,5/8/2021,09/05/2021,-48.808222220000005,-22.53849444499997
947,RSIVT2,SUB IVOTI 2                                        RS       ,AES,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.                          ,12/31/2026,01/01/2027,,,-51.14633999999995,-29.601050000999976
948,RSSSC,SUB SAO SEBASTIAO DO CAI                           RS       ,CEE,CPFL TRANSMISSAO S.A.                                          ,,,12/30/1990,31/12/1990,-51.33457999999996,-29.604660000999957
949,BACORT,SUB CORRENTINA                                     BA       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,12/29/2022,30/12/2022,,,-44.741510000000005,-13.41386
950,BAJUSS,SUB JUSSIAPE                                       BA       ,,,12/29/2022,30/12/2022,,,-41.539999999999964,-13.560000000000002
951,MGLPD2,SUB LEOPOLDINA 2                                   MG       ,RMG,TRANSMISSORA RIO-MINAS SPE S/A                                 ,3/19/2025,20/03/2025,10/2/2024,03/10/2024,-42.696982666,-21.465957350999986
952,CEPCT,SUB PACATUBA                                       CE       ,DTE, DUNAS TRANSMISSÃO DE ENERGIA S.A.                             ,9/18/2024,19/09/2024,10/15/2024,16/10/2024,-38.549093865999964,-3.8871221129999753
953,PITEIV,SUB TERESINA IV                                    PI       ,ENT,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE        ,6/29/2029,30/06/2029,,,-42.60599941999999,-5.139999969999963
954,MAGAR,SUB GRAÇA ARANHA                                   MA       ,GAS,Graça Aranha Silvania Transmissora de Energia S.A.             ,12/29/2022,30/12/2022,,,-44.35665999999998,-5.374209999999948
955,SCCHSE,SUB CHAPECOENSE                                    SC       ,CSC,Centrais Elétricas de Santa Catarina S/A                       ,12/31/2025,01/01/2026,,,-52.71599999999995,-27.04800000099999
956,CEMDN,SUB MORADA NOVA                                    CE       ,,,12/30/2022,31/12/2022,,,-38.45000032399997,-5.1280004969999595
957,BABAR,SUB BARRA II                                       BA       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,12/29/2022,30/12/2022,,,-43.41839999999996,-11.26867999999996
958,CEPCT,SUB PACATUBA                                       CE       ,DTE, DUNAS TRANSMISSÃO DE ENERGIA S.A.                             ,9/18/2024,19/09/2024,10/15/2024,16/10/2024,-38.549093865999964,-3.8871221129999753
959,MGSJDP,SUB S J DO PARAISO                                 MG       ,,,12/29/2022,30/12/2022,,,-41.83932999999996,-15.545069999999953
960,PEBNO2,SUB BOM NOME II                                    PE       ,,,12/30/2024,31/12/2024,,,-38.650980000000004,-8.03116
961,BAMDN2,SUB MEDEIROS NETO II                               BA       ,EK7,NEOENERGIA MORRO DO CHAPEU TRANSMISSAO E ENERGIA S.A.          ,12/5/2023,06/12/2023,2/2/2024,03/02/2024,-40.18062193399999,-17.337544690999948
962,RJPDA,SUB PORTO DO ACU                                   RJ       ,OTI,EDF OITI TRANSMISSORA S.A                                      ,9/29/2026,30/09/2026,,,-41.13000210599995,-21.851995228999954
963,BACF2,SUB CAMPO FORMOSO II                               BA       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,3/29/2029,30/03/2029,,,-40.981999916999996,-10.265000001999965
964,CEMAUR,SUB MAURITI                                        CE       ,CCE,Companhia Energética do Ceará                                  ,,,12/30/1990,31/12/1990,-38.78200006899999,-7.36500018299995
965,CEABA,SUB ABAIARA                                        CE       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,12/30/2023,31/12/2023,11/24/2023,25/11/2023,-38.97200015699997,-7.390999715999953
966,PEZB3,SUB ZEBU III                                       PE       ,,,12/29/2022,30/12/2022,,,-38.148000051999986,-9.34199999699996
967,MGNP3,SUB SE NOVA PONTE 3                                MG       ,ET9,EKTT 9 SERVIÇOS DE TRANSMISSÃO DE ENERGIA ELÉTRICA SPE S.A.    ,6/29/2025,30/06/2025,,,-47.70257504199998,-19.384227110999973
968,MGCAP3,SUB CAPELINHA 3                                    MG       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,9/29/2027,30/09/2027,,,-42.44710999999995,-17.724309989999995
969,PADELI,SUB D. ELISEU II                                   PA       ,TNG,TANGARÁ TRANSMISSÃO DE ENERGIA S.A.                            ,1/29/2026,30/01/2026,,,-47.539999980000005,-4.340000050999947
970,SPDPI,SUB DOM PEDRO I                                    SP       ,M10,MEZ 10 ENERGIA S.A.                                            ,3/29/2025,30/03/2025,,,-46.14361038299995,-23.285001612999963
971,,,,,,,,,-38.14423439799998,-8.49384728199999
972,MGJBA6,SUB JANAÚBA 6                                      MG       ,CTP,CTEEP-COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA.   ,9/29/2027,30/09/2027,,,-43.573999036999965,-16.16499958999998
973,MGBRZ3,SUB BURITIZEIRO 3                                  MG       ,558,RIALMA TRANSMISSORA DE ENERGIA V SA                            ,9/29/2027,30/09/2027,,,-45.12099995899996,-17.451000006999948
974,RNSPL ,SUB SIMPLICE                                       RN       ,DUN,DUNAMIS PROJETOS DE ENERGIA FOTOVOLTAICA SPE S.A.              ,11/29/2023,30/11/2023,11/23/2024,24/11/2024,-36.383399946,-5.485900095999966
975,MASLT ,SUB SANTA LUZIA III                                MA       ,TNG,TANGARÁ TRANSMISSÃO DE ENERGIA S.A.                            ,12/30/2016,31/12/2016,,,-45.712000047000004,-4.004999990999977
976,APMCT,SUB MACAPA III                                     AP       ,MAP,ENERGISA AMAPA TRANSMISSORA DE ENERGIA S.A.                    ,11/29/2024,30/11/2024,,,-51.174241370000004,0.04751060600000301
977,CECTE,SUB CRATÉUS                                        CE       ,,,12/29/2022,30/12/2022,,,-40.66800006599999,-5.175000103000002
978,BAARI,SUB ARIZONA                                        BA       ,SDV,SERRA DO VENTO ENERGETICA S.A.                                 ,8/30/2020,31/08/2020,11/18/2020,19/11/2020,-41.00619825299998,-9.751812197999982
979,BABDI,SUB BRUMADO I                                      BA       ,CBA,Companhia de Eletricidade do Estado da Bahia                   ,,,12/30/1999,31/12/1999,-41.65480477899996,-14.205880320999995
980,BABJU,SUB BOM JESUS                                      BA       ,BJS,ENEL GREEN POWER BOM JESUS DA LAPA SOLAR S.A.                  ,7/30/2017,31/07/2017,6/29/2017,30/06/2017,-43.33305028199999,-13.299456074999966
981,BAFFUT,SUB COMPLEXO_FUTURA                                BA       ,MP1,ENEVA S.A.                                                     ,10/14/2022,15/10/2022,5/23/2023,24/05/2023,-40.68602086799996,-9.660781928999995
982,BAGPX,SUB GPEXPAN                                        BA       ,ACA,ACAUA ENERGIA S/A                                              ,6/29/2018,30/06/2018,9/16/2019,17/09/2019,-42.63126724199998,-14.395531105999964
983,BAHRZ,SUB HORIZONTE MP                                   BA       ,HMP,ENEL GREEN POWER HORIZONTE MP SOLAR S.A.                       ,7/14/2017,15/07/2017,3/14/2018,15/03/2018,-44.083243883999955,-12.60426918799999
984,BAJRB,SUB JEREMOABO                                      BA       ,CHF,CHESF - Companhia Hidro Elétrica do São Francisco              ,12/30/2021,31/12/2021,3/4/2023,05/03/2023,-38.29914767899999,-10.16150014599998
985,BALAP,SUB LAPA                                           BA       ,NOV,NOVA OLINDA SUL SOLAR S.A.                                     ,10/30/2017,31/10/2017,6/29/2017,30/06/2017,-43.35158087499997,-13.310839018999957
986,BAMCS,SUB MORRO DO CHAPEU SUL                            BA       ,MCE,Enel Green Power Morro do Chapéu I Eólica SA                   ,12/29/2018,30/12/2018,6/28/2018,29/06/2018,-41.31542763099998,-11.592893858999958
987,BAOIT,SUB SUB OITIS                                      PI       ,NOM,NEOENERGIA OPERAÇÃO E MANUTENÇÃO S.A.                          ,3/13/2022,14/03/2022,7/21/2022,22/07/2022,-41.73469104899999,-9.040340256999968
988,BASSB,SUB SERTAO SOLAR BARREIRAS                         BA       ,SB1,SOLAR BARREIRAS I ENERGIA SPE LTDA                             ,11/29/2019,30/11/2019,11/22/2019,23/11/2019,-45.59780997499996,-12.051320867999948
989,BAVTC,SUB VITORIA DA CONQUISTA                           BA       ,CBA,Companhia de Eletricidade do Estado da Bahia                   ,,,12/30/1999,31/12/1999,-40.831205214999954,-14.833073776999981
990,CECHE,SUB PEDRA CHEIROSA                                 CE       ,PC1,PEDRA CHEIROSA I ENERGIA S.A.                                  ,4/29/2018,30/04/2018,6/26/2017,27/06/2017,-39.73749984599999,-3.0058329649999678
991,CELAV,SUB LAVRAS                                         CE       ,FDF,Lavras 1 Energias Renovaveis S.A.                              ,1/14/2022,15/01/2022,7/28/2022,29/07/2022,-38.93281184199998,-3.7917278169999804
992,CEPCI,SUB PICI                                           CE       ,CCE,Companhia Energética do Ceará                                  ,,,12/30/1990,31/12/1990,-38.58324992399997,-3.745391038999969
993,CESJAN,SUB JANDAIA                                        CE       ,JAN,ENERGIA DOS VENTOS VII S.A.                                    ,1/30/2020,31/01/2020,5/29/2020,30/05/2020,-37.84419996699995,-4.4088001399999825
994,DFSEBC,SUB BRASILIA CENTRO                                DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,12/30/1990,31/12/1990,-47.86248457299996,-15.793434102999981
995,DFSM,SUB SANTA MARIA CEB                                DF       ,CED,NEOENERGIA DISTRIBUICAO BRASILIA S.A.                          ,,,7/27/2006,28/07/2006,-48.036243737999996,-16.028621963999967
996,ESNVEN,SUB NOVA VENECIA                                   ES       ,ESC,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.                ,,,6/1/2000,02/06/2000,-40.40969917799998,-18.716128890999983
997,ESSBOA,SUB BOAPABA                                        ES       ,ESC,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.                ,,,12/30/1990,31/12/1990,-40.615159307,-19.630615573
998,ESSLIN,SUB LINHARES EDP                                   ES       ,ESC,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.                ,,,12/30/1990,31/12/1990,-40.07355278899996,-19.39098151999997
999,ESSSAF,SUB SE SAFRA                                       ES       ,ESC,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.                ,9/2/2021,03/09/2021,9/5/2021,06/09/2021,-41.11193968099997,-20.95547014699997
1000,GOBVI,SUB BELA VISTA                                     GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,12/31/1995,01/01/1996,-48.942421835000005,-16.96174410699996
1001,GOCAT,SUB CATALAO                                        GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,6/1/2000,02/06/2000,-47.94528675599997,-18.150990175999993
1002,GOSMG,SUB SANTA MARIA CELG                               GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,12/30/1990,31/12/1990,-48.03624328799998,-16.028551448999963
1003,MASCC,SUB HEINEKEN-MA                                    MA       ,CMA,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A               ,3/31/2004,01/04/2004,10/16/2004,17/10/2004,-43.41081382699997,-4.8715901119999785
1004,MGAVAT,SUB AVATINGUARA                                    MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,12/31/1983,01/01/1984,-49.074503295,-18.77248961199996
1005,MGBRO2,SUB BARROSO 4                                      MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,12/31/1983,01/01/1984,-43.98474178699996,-21.18019924799995
1006,MGCRA1,SUB CARATINGA 1                                    MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,12/30/1990,31/12/1990,-42.13120725199997,-19.771330777000003
1007,MGFSA,SUB COLETORA FRANCISCO SÁ                          MG       ,QWX,Francisco Sá 1 Energias Renováveis S.A.                        ,12/29/2021,30/12/2021,4/6/2022,07/04/2022,-43.67225701499996,-16.298615176
1008,MGJFO2,SUB JUIZ DE FORA 2                                 MG       ,,,,,12/30/1990,31/12/1990,-43.34702577799999,-21.749947230999965
1009,MGJFO4,SUB JUIZ DE FORA 4                                 MG       ,,,,,12/30/1990,31/12/1990,-43.33472942199995,-21.781396753999957
1010,MGJGS1,SUB JAGUARA-SE                                     MG       ,CG1,CEMIG GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-47.43817460599996,-20.012909073000003
1011,MGLAV2,SUB LAVRAS 2                                       MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,12/31/1984,01/01/1985,-44.969506395999986,-21.26253709299999
1012,MGMGA3,SUB MANGA 3                                        MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,12/30/1990,31/12/1990,-43.69058930399996,-15.34772542899998
1013,MGMGA5,SUB MANGA 5                                        MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,4/12/2009,13/04/2009,-43.807430186999966,-15.110940059999962
1014,MGNANU,SUB NANUQUE                                        MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,12/30/1990,31/12/1990,-40.36446999699996,-17.829204317999995
1015,MGSJP,SUB COLETORA SAO JOAO PARACATU                     MG       ,UFT,USINA DE ENERGIA FOTOVOLTAICA PARACATU I LTDA                  ,9/29/2023,30/09/2023,11/8/2023,09/11/2023,-47.085530092,-17.232258394999974
1016,MGSOC,SUB SOL DO CERRADO                                 MG       ,VRD,VALE S.A.                                                      ,12/30/2022,31/12/2022,1/2/2023,03/01/2023,-43.78594909399999,-15.384426915999995
1017,MGUFLS,SUB COLETORA LAR DO SOL                            MG       ,LS1,USINA DE ENERGIA FOTOVOLTAICA LAR DO SOL I S.A                 ,3/31/2022,01/04/2022,9/5/2022,06/09/2022,-44.696978231,-17.363170817999958
1018,MGUJAI,SUB COL UFV JAIBA                                  MG       ,BEI,BEI - Brasil Energia Inteligente Ltda                          ,12/31/2020,01/01/2021,8/30/2021,31/08/2021,-43.63586398399997,-15.350722751999967
1019,MSATA,SUB APARECIDA DO TABOADO                           MS       ,ERS,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.    ,,,12/20/1997,21/12/1997,-51.111829960999955,-20.086550513999953
1020,MTCDER,SUB SE COLIDER                                     MT       ,CMT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S A              ,,,12/30/1990,31/12/1990,-55.44944141899998,-10.805494652999982
1021,PACAR,SUB CARAJAS EQT PA                                 PA       ,CPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.                  ,,,12/30/1990,31/12/1990,-49.88776511399999,-5.980093024999974
1022,PAMAB,SUB SE MARABA                                      PA       ,CPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.                  ,,,12/30/1990,31/12/1990,-49.08276712199995,-5.341783079999971
1023,PBCHN,SUB CHAFARIZ NORTE                                 PB       ,TYF,CANOAS 2 ENERGIA RENOVÁVEL S/A                                 ,6/29/2021,30/06/2021,12/2/2021,03/12/2021,-36.814211967000006,-6.882065090999959
1024,PBCHS,SUB CHAFARIZ SUL I                                 PB       ,CHH,CHAFARIZ 4 ENERGIA RENOVAVEL S.A.                              ,7/30/2021,31/07/2021,9/24/2021,25/09/2021,-36.87949468299996,-6.971063979999997
1025,PBCHSD,SUB CHAFARIZ SUL II                                PB       ,EOL,CHAFARIZ 1 ENERGIA RENOVÁVEL S/A                               ,7/30/2021,31/07/2021,7/28/2021,29/07/2021,-36.88792663299995,-6.983395855999959
1026,PBSSD,SUB SERRA DO SERIDO                                PB       ,EDF,EDF EN DO BRASIL PARTICIPACÕES LTDA                            ,11/30/2022,01/12/2022,12/26/2022,27/12/2022,-36.79921959999996,-6.9905399379999835
1027,PEBELM,SUB BELMONTE II                                    PE       ,LMZ,BELMONTE II PARQUE SOLAR S.A.                                  ,5/30/2023,31/05/2023,10/24/2023,25/10/2023,-38.83470979699996,-7.870061184999997
1028,PEBRI,SUB BRIGIDA                                        PE       ,BGS,BRIGIDA SOLAR SPE LTDA                                         ,4/14/2021,15/04/2021,6/25/2021,26/06/2021,-39.59164189699999,-8.565919004999955
1029,PISAM,SUB SANTO AMARO                                    PI       ,CQL,CENTRAL GERADORA SOLAR COQUEIRAL S/A                           ,12/29/2016,30/12/2016,11/16/2022,17/11/2022,-40.54925028699995,-7.307894155999975
1030,PRCMO1,SUB CAMPO MOURAO 1                                 PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,6/1/2000,02/06/2000,-52.366667001999986,-24.075000494999983
1031,PRFAX,SUB FAXINAL                                        PR       ,COD,COPEL DISTRIBUIDORA S.A.                                       ,,,7/31/1997,01/08/1997,-51.328535113999976,-23.990465994999965
1032,PRGJR-,SUB SALTO CAXIAS                                   PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,12/31/2005,01/01/2006,-53.49790026199997,-25.54321585499997
1033,PRPNA,SUB PALOTINA                                       PR       ,COG,COPEL GERAÇÃO E TRANSMISSÃO S.A.                               ,,,10/31/1981,01/11/1981,-53.82473897199998,-24.27409062099997
1034,RJROL,SUB ROCHA LEAO AMPLA                               RJ       ,CRJ,AMPLA ENERGIA E SERVICOS S.A.                                  ,,,12/31/1973,01/01/1974,-42.009482909999974,-22.423605260999977
1035,BAARO,SUB AROEIRA                                        BA       ,ENL,ENEL GREEN POWER BRASIL PARTICIPAÇÕES LTDA                     ,4/30/2023,01/05/2023,12/18/2023,19/12/2023,-41.47616150799996,-10.791088758
1036,CEABA2,SUB ABAIARA II                                     CE       ,LSM,LIGHTSOURCE MILAGRES I GERACAO DE ENERGIA LTDA                 ,8/30/2023,31/08/2023,12/18/2023,19/12/2023,-38.970835844999954,-7.391467184999954
1037,RNPRA,SUB PEDRA RAJADA                                   RN       ,EEH,ECHOENERGIA PARTICIPACOES S.A.                                 ,9/30/2017,01/10/2017,,,-36.31041865199995,-5.916280904999951
1038,BADAM,SUB DARIO MEIRA                                    BA       ,CBA,Companhia de Eletricidade do Estado da Bahia                   ,,,12/30/1999,31/12/1999,-39.88126152499996,-14.440447622999955
1039,GOMCA,SUB MARACA                                         GO       ,YMN,Mineração Maracá Indústria e Comércio SA                       ,7/29/2006,30/07/2006,,,-49.37756864399995,-14.225605949999988
1040,GOINH,SUB INHUMAS                                        GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,12/30/1990,31/12/1990,-49.48931299999998,-16.358427804999963
1041,MTPOCO,SUB POCONE                                         MT       ,CMT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S A              ,,,12/30/1990,31/12/1990,-56.63548499999996,-16.243269906999956
1042,GOCRB,SUB CORUMBA CELG                                   GO       ,CLG,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A                  ,,,12/30/1990,31/12/1990,-48.541299848999984,-17.986699818999966
1043,PBPBT,SUB PILOES III                                     PB       ,SPA,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.               ,11/30/2028,01/12/2028,,,-35.61899999499997,-6.880000007999968
1044,SPSCAL,SUB SCALA                                          SP       ,,,12/30/2025,31/12/2025,,,-46.811999759,-23.494999934999953
1045,PIVEA,SUB VEA II                                         PI       ,,,6/30/2025,01/07/2025,,,-41.41049987399998,-4.124800209999989
1046,RRSEBL,SUB BALIZA                                         RR       ,EDR,RORAIMA ENERGIA S.A                                            ,9/29/2022,30/09/2022,6/20/2023,21/06/2023,-59.908827218,0.9469466340000281
1047,RSERE,SUB ERECHIM 1                                      RS       ,CEE,CPFL TRANSMISSAO S.A.                                          ,,,6/1/2000,02/06/2000,-52.312500016,-27.656389263999984
1048,,,,,,,,,-60.14153354399997,-12.707681433999994
1049,BAVB3,SUB VENTOS DA BAHIA III                            BA       ,VB1,Parque Eólico Ventos da Bahia I                                ,2/24/2021,25/02/2021,12/2/2021,03/12/2021,-41.499969093999994,-12.098415183999975
1050,BAVDB,SUB VENTOS DA BAHIA                                BA       ,BB2, Parque Eólico Alto do Bonito Ltda                             ,5/30/2017,31/05/2017,9/20/2017,21/09/2017,-41.49134408699996,-11.981695223999964
1051,ESSCRC,SUB CARIACICA                                      ES       ,ESC,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.                ,,,12/30/1990,31/12/1990,-40.39425094999996,-20.284001340999964
1052,MGARX,SUB SE COLETORA ARAXA                              MG       ,UEF,USINA DE ENERGIA FOTOVOLTAICA ARAXA S.A                        ,3/31/2022,01/04/2022,2/27/2023,28/02/2023,-47.047783238999955,-19.762601561999986
1053,MGJFO7,SUB JUIZ DE FORA 7                                 MG       ,CD1,CEMIG DISTRIBUIÇÃO S.A.                                        ,,,6/1/2000,02/06/2000,-43.431981141999984,-21.664012818000003
1054,PECRD,SUB CIRANDA                                        PE       ,CD4,CIRANDA 4 ENERGIAS RENOVÁVEIS S.A.                             ,12/31/2021,01/01/2022,3/31/2023,01/04/2023,-38.627376142,-7.636519620999991
1055,RJAFR,SUB ARI FRANCO                                     RJ       ,LGT,LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ,,,6/1/2000,02/06/2000,-43.473087013,-22.861419853999962
1056,RJALC,SUB ALCANTARA                                      RJ       ,CRJ,AMPLA ENERGIA E SERVICOS S.A.                                  ,,,12/9/1993,10/12/1993,-42.99869061099997,-22.814716226999963
1057,RJBRI,SUB BRISAMAR                                       RJ       ,LGT,LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ,,,6/1/2000,02/06/2000,-43.83943657399999,-22.890831423999998
1058,RJMTO,SUB MATO ALTO                                      RJ       ,LGT,LIGHT SERVIÇOS DE ELETRICIDADE S.A                             ,,,6/1/2000,02/06/2000,-43.568100146000006,-22.94190013399998
1059,RNACA,SUB ACAUA                                          RN       ,ALG,ALIANÇA GERAÇÃO DE ENERGIA S.A.                                ,2/28/2022,01/03/2022,8/28/2023,29/08/2023,-36.645479025999975,-6.111334647999968
